Order_ID,Order_Date,Customer_Name,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
968152,2023-05-02,Amit,Corporate,West,Karnataka,Electronics,Shirt,40041.848322116835,9,0.13910233665798177,13163.64345042832
871965,2022-07-24,Rahul,Home Office,South,Gujarat,Furniture,Table,35157.38893990118,6,0.31263107268133505,17073.721378094146
100209,2023-12-15,Amit,Corporate,West,Gujarat,Electronics,Shoes,44124.19390424089,1,0.006057228423529626,12745.527435629458
896305,2022-08-28,Neha,Home Office,West,Tamil Nadu,Furniture,Phone,21641.81994923505,2,0.3420170866662926,9171.56900143719
707812,2023-08-20,Amit,Corporate,East,Tamil Nadu,Furniture,Laptop,41900.231412692236,3,0.4598280874366112,-3050.017413188115
433713,2022-01-01,Vishal,Home Office,East,Karnataka,Clothing,Laptop,30258.339039287977,6,0.4197647465237195,5460.083294160566
194476,2023-03-20,Rahul,Corporate,West,Tamil Nadu,Clothing,Chair,23873.002824895062,3,0.40283273518143403,2665.4228631069436
322084,2023-05-13,Neha,Corporate,South,Delhi,Furniture,Laptop,7751.106882823179,3,0.1219052896607069,6146.787762924796
362399,2022-01-01,Neha,Home Office,North,Delhi,Electronics,Shirt,28998.50043291558,1,0.2594812564719643,-2922.78664979181
388569,2023-03-04,Priya,Consumer,North,Maharashtra,Electronics,Shirt,45070.84975790032,6,0.2555341298614838,-4698.50140075405
418166,2023-11-22,Priya,Corporate,North,Maharashtra,Electronics,Chair,17495.18704826888,7,0.43958849533490635,18047.433304163074
236645,2023-11-01,Priya,Corporate,West,Karnataka,Electronics,Chair,9097.8184062993,2,0.29217306768239176,12447.043453378454
894301,2023-04-25,Vishal,Consumer,North,Tamil Nadu,Electronics,Chair,43509.12321890148,3,0.08444563285974971,867.899403826812
900812,2023-07-25,Karan,Corporate,North,Delhi,Furniture,Table,14841.722408183352,9,0.41577902771915193,9714.434826315653
265575,2022-04-21,Amit,Home Office,North,Maharashtra,Clothing,Phone,22384.932863412636,5,0.12559675180680535,12502.002737346
478480,2022-07-20,Amit,Corporate,North,Delhi,Furniture,Shirt,12347.061734057463,2,0.13496398621941796,15415.199225308323
197462,2022-03-08,Vishal,Home Office,West,Karnataka,Electronics,Chair,18563.958523533318,9,0.036586115871721225,7471.664285118823
272275,2022-07-09,Priya,Consumer,North,Delhi,Clothing,Phone,37730.07907238669,3,0.07467083942841213,9053.102386862809
546880,2023-07-06,Rahul,Home Office,North,Gujarat,Furniture,Phone,4714.919701832434,7,0.4152880299185305,7527.226664811411
705730,2022-11-16,Rahul,Home Office,South,Delhi,Electronics,Chair,29205.77691293563,9,0.07919434786824792,14825.788862104488
841067,2023-02-13,Vishal,Home Office,West,Karnataka,Electronics,Table,17980.75559864982,4,0.032423176525309405,9789.575431951385
616588,2023-12-24,Karan,Corporate,South,Delhi,Clothing,Table,42577.60808176946,4,0.39761330721612037,9250.880898538831
367552,2022-03-07,Sneha,Consumer,South,Karnataka,Electronics,Shoes,344.46469338148177,3,0.2545293708565952,14342.350365972059
786296,2022-09-01,Priya,Corporate,East,Delhi,Clothing,Shirt,10280.737921406127,7,0.38526890266073915,-4632.135501620711
394743,2023-07-16,Vishal,Corporate,West,Delhi,Furniture,Table,25714.11644692573,4,0.10735232368475006,-2937.2480683130348
260761,2023-09-10,Amit,Consumer,North,Karnataka,Clothing,Table,46353.24567816115,6,0.22291404183787122,1219.0279877413768
807220,2023-03-17,Neha,Corporate,East,Delhi,Electronics,Laptop,34168.32618090272,1,0.4122343471192422,
762301,2022-12-16,Karan,Consumer,West,Gujarat,Furniture,Table,27220.997260191096,5,0.058960197711524165,2462.30121170012
831234,2022-02-11,,Corporate,North,Maharashtra,Clothing,Chair,37085.73766924738,1,0.4652095066475067,-2954.1869281261743
164323,2022-05-26,Karan,Corporate,East,Maharashtra,Furniture,Shirt,45711.801147822734,1,0.4300092000967725,7627.887181453672
855728,2023-07-27,Priya,Consumer,West,Delhi,Furniture,Chair,36344.878792732554,3,0.4475023598461912,487.78036093345054
351451,2022-12-19,Priya,Consumer,West,Gujarat,Electronics,Table,47453.13820381531,2,0.28035704346742757,9013.698586717821
885833,2023-02-01,Priya,Consumer,South,Maharashtra,Electronics,Shirt,37317.40256204372,4,0.40296340713055684,-3805.0574991724884
936209,2023-12-16,,Consumer,North,Delhi,Clothing,Table,23142.198023926314,7,0.3278294666689323,2930.6932082465946
170658,2023-01-03,Sneha,Home Office,North,Delhi,Clothing,Chair,36035.0205206559,8,0.08755843762048976,17436.17325088593
475595,2023-08-28,Amit,Consumer,West,Tamil Nadu,Clothing,Laptop,10783.016899277045,7,0.440075041817354,3672.7573327858518
335998,2023-10-15,Vishal,Consumer,East,Tamil Nadu,Clothing,Chair,38541.46736731408,7,0.07287560631438794,9198.976417762784
442176,2022-09-03,Vishal,Consumer,East,Tamil Nadu,Electronics,Phone,44008.94543437998,3,0.2785554010110581,-3845.834624821149
176693,2023-04-19,,Consumer,West,Delhi,Electronics,Chair,49073.260636294144,3,0.17727425255323254,425.4660667696162
321668,2022-10-14,Sneha,Corporate,North,Karnataka,Clothing,Shirt,276.35005281570767,3,0.1838522755076954,-1790.3385927877948
700338,2023-07-19,Rahul,Corporate,North,Gujarat,Furniture,Shirt,18576.52803706971,1,0.1314598365474151,-986.6244895159898
264685,2022-04-05,Vishal,Home Office,East,Tamil Nadu,Clothing,Table,43709.996587641916,4,0.21725002552429473,7050.562473098753
577317,2022-03-18,Amit,Consumer,East,Gujarat,Furniture,Chair,24216.9102268794,8,0.27717172898494624,17749.846856352466
257212,2023-09-09,Sneha,Corporate,West,Delhi,Furniture,Shoes,43650.42410152613,7,0.22197754121394753,15479.25303832204
810872,2023-07-15,,Home Office,South,Delhi,Electronics,Table,7597.2694688418105,4,0.472923330317525,13154.24873676028
998902,2023-09-18,,Consumer,North,Delhi,Electronics,Shirt,38334.244981595395,3,0.42600870826307713,7179.478145273304
277804,2022-04-20,Karan,Corporate,West,Delhi,Furniture,Laptop,46112.21098210939,2,0.023147352490736905,18723.503634595498
173606,2022-08-11,Karan,Corporate,South,Delhi,Clothing,Phone,28389.442332847153,5,0.2494934957693462,-4711.587327238596
202537,2022-10-08,Neha,Consumer,West,Tamil Nadu,Furniture,Chair,7542.383631186126,5,0.3621954649377715,-3136.3875273838976
271541,2023-03-30,Amit,Consumer,South,Tamil Nadu,Furniture,Shirt,31630.92858113995,1,0.16286055543896738,2863.200390848293
406468,2023-12-12,Sneha,Consumer,North,Karnataka,Electronics,Shirt,49160.81005969597,3,0.08537392348180706,16291.993213443846
985691,2023-07-23,Neha,Consumer,North,Delhi,Clothing,Laptop,48234.96690695387,5,0.047957879114274515,4712.756595472158
702801,2023-02-13,Sneha,Corporate,North,Karnataka,Clothing,Laptop,11232.140753698339,2,0.21786005206724157,-3713.4488539648355
137493,2023-07-21,Amit,Home Office,North,Tamil Nadu,Electronics,Chair,20073.86002075923,8,0.12437400036609042,14009.929912612715
811451,2022-10-20,Vishal,Corporate,East,Karnataka,Electronics,Chair,39496.70740127684,9,0.18684393519445086,14350.771673105053
540991,2022-09-26,Karan,Home Office,North,Gujarat,Clothing,Shirt,24888.387656619416,8,0.02590775371985582,5812.662368776715
304535,2022-07-05,Priya,Corporate,East,Karnataka,Electronics,Chair,4321.050525649181,4,0.04207651283436176,6710.725157801111
602850,2022-03-10,Amit,Corporate,North,Tamil Nadu,Electronics,Table,28975.04914622723,9,0.28217530772851585,8284.511774188099
738449,2023-10-14,,Corporate,South,Maharashtra,Furniture,Shoes,38958.63641374721,2,0.27732259128090847,-2169.910750321642
365864,2022-12-22,Rahul,Corporate,West,Delhi,Clothing,Chair,31594.124509621484,7,0.15282420536169494,-1391.0194043503811
933142,2023-02-01,Sneha,Consumer,South,Gujarat,Clothing,Chair,42362.282748959675,7,0.24361210536983452,17175.0189239017
455752,2023-11-11,,Home Office,South,Maharashtra,Electronics,Table,37760.51063044027,2,0.19445654634001514,-668.3973033556404
523041,2022-11-24,Karan,Corporate,West,Karnataka,Clothing,Shirt,41668.24453476711,7,0.42366241782993563,-1728.1546235375959
552891,2023-01-16,Amit,Home Office,West,Delhi,Electronics,Shirt,36162.60550879593,1,0.22211415688858926,16452.369518890395
284535,2023-03-30,Neha,Home Office,North,Maharashtra,Clothing,Table,11971.025024948416,3,0.3661292411775641,3408.9524675551256
145095,2022-06-14,Sneha,Home Office,West,Delhi,Furniture,Phone,18163.60616473763,9,0.457675652520841,-2884.1780438792357
253837,2022-02-02,Sneha,Corporate,East,Tamil Nadu,Furniture,Shoes,35712.705026222204,4,0.457257753328429,4553.926860218284
948423,2023-03-23,Karan,Home Office,North,Maharashtra,Clothing,Shoes,42537.978294520755,4,0.3092767700156854,12234.319362337152
287210,2022-02-27,Vishal,Home Office,East,Karnataka,Furniture,Shoes,38940.169566368284,7,0.08278953911744985,-3621.721601959217
441447,2022-02-19,Rahul,Corporate,East,Delhi,Furniture,Phone,18743.58033171235,7,0.11084990546147738,3890.6787313956484
822321,2023-01-03,Priya,Home Office,North,Maharashtra,Clothing,Shoes,41966.850672846005,6,0.2555061298644528,17124.218712468908
700198,2022-01-15,,Consumer,East,Maharashtra,Electronics,Table,27347.029486002953,8,0.09320502812707882,8316.19890376512
871257,2023-03-14,Rahul,Consumer,East,Karnataka,Furniture,Chair,30703.95925562608,8,0.3056064224344198,-2014.8603505483293
183791,2022-10-14,Vishal,Home Office,North,Delhi,Furniture,Shoes,21377.290249882193,9,0.07760015084476302,8999.294247123404
446699,2023-02-12,Priya,Home Office,East,Delhi,Electronics,Chair,5089.62435148253,6,0.3439497825789614,9655.994964796859
840122,2023-01-13,Sneha,Consumer,North,Tamil Nadu,Furniture,Table,22974.05707712995,9,0.3189415854699985,-754.2588732931799
584282,2023-04-22,Vishal,Corporate,East,Gujarat,Electronics,Shoes,48408.927786296095,8,0.03243919253786309,4101.033141672262
996473,2023-04-26,Vishal,Corporate,South,Maharashtra,Electronics,Table,28712.38111998614,1,0.06427508351456102,1175.6932970650523
271999,2022-10-27,Rahul,Consumer,East,Gujarat,Clothing,Shoes,11010.93705682927,8,0.2603344608183671,2404.2834446213037
319222,2023-07-25,Neha,Consumer,West,Karnataka,Furniture,Shirt,36403.399410537895,4,0.14782399802869578,2320.6057478839375
438089,2023-11-01,Karan,Corporate,North,Delhi,Furniture,Phone,35170.651986220706,5,0.11583658414896542,-4375.120526292638
871272,2023-07-24,Amit,Consumer,South,Maharashtra,Electronics,Table,4758.873377523508,1,0.022466359972404093,-2490.9778942045446
988513,2022-08-22,Rahul,Home Office,South,Gujarat,Electronics,Shoes,22735.231433264977,5,0.13830663093186413,2581.088150597351
206022,2022-02-11,Karan,Corporate,South,Gujarat,Furniture,Phone,2372.43263775476,9,0.08260389589562495,10856.029655719985
185001,2023-11-17,Vishal,Corporate,North,Delhi,Clothing,Table,29333.90848962816,3,0.22012667709437406,887.4928975193561
226613,2022-03-10,Amit,Consumer,West,Karnataka,Furniture,Table,10288.541128890705,7,0.23164901455380876,17594.92070673953
611984,2022-12-07,Neha,Home Office,North,Maharashtra,Clothing,Shoes,46417.19447170021,4,0.3239191797573946,7258.724351745866
284054,2023-08-02,Vishal,Home Office,East,Gujarat,Electronics,Phone,28484.96346725475,8,0.31159815152258374,16807.94480690502
420739,2022-10-11,Sneha,Home Office,East,Karnataka,Furniture,Shoes,28685.11831392283,3,0.1394515568942462,5204.437247872005
253262,2023-05-10,,Corporate,North,Maharashtra,Furniture,Shoes,47667.40881461384,3,0.425187006542459,-1474.2883790231294
283675,2023-08-07,Amit,Corporate,West,Delhi,Furniture,Laptop,4842.443020340415,3,0.33699633684531477,-4284.315803896778
422089,2023-05-07,Sneha,Home Office,East,Tamil Nadu,Electronics,Phone,18651.110287980093,4,0.29624671789597073,16064.608931705738
671603,2022-01-09,,Corporate,West,Maharashtra,Clothing,Chair,24450.59862234998,5,0.3071132902031557,992.9113821438423
590025,2022-06-22,Vishal,Corporate,South,Maharashtra,Clothing,Chair,4072.4070641123963,9,0.17888122346827456,9762.12556364243
803023,2023-06-09,Vishal,Consumer,South,Delhi,Furniture,Laptop,4445.129182244218,4,0.09567851361247431,18613.8559846624
485114,2023-12-19,Sneha,Home Office,South,Karnataka,Furniture,Table,34481.93817937868,3,0.3647258627284819,-1934.4423811883348
945038,2022-02-11,Sneha,Consumer,East,Delhi,Electronics,Shoes,39401.76408613759,7,0.10892495635358473,-4868.1499559700815
336500,2023-02-19,Vishal,Home Office,South,Delhi,Furniture,Table,27512.21214329866,2,0.10751721348041349,2377.93905694934
414260,2023-09-22,Rahul,Home Office,South,Gujarat,Electronics,Chair,21910.69848532874,9,0.009574142306406519,14835.717165005113
716166,2023-05-31,Vishal,Corporate,North,Gujarat,Furniture,Table,21356.241760907,4,0.3675543065758106,-3490.2572633088666
768695,2023-12-04,Neha,Home Office,East,Karnataka,Clothing,Shoes,37164.64165469059,1,0.42844616021839443,4393.03792705219
567243,2022-08-24,Priya,Consumer,North,,Electronics,Shoes,15568.558376931845,6,0.2405343961256624,3291.921156274615
402523,2023-12-04,Priya,Home Office,West,Maharashtra,Furniture,Table,35053.738642145676,6,0.08460592907606812,8481.959838142695
469673,2023-04-03,Rahul,Corporate,South,Karnataka,Electronics,Chair,29239.124508185436,1,0.30980409920710505,19874.200928850976
792657,2022-02-10,Neha,Corporate,West,Tamil Nadu,Electronics,Laptop,5326.2219040320215,9,0.4126055131093607,15881.045319984838
441815,2023-11-12,Vishal,Corporate,East,Maharashtra,Furniture,Phone,38022.47412667411,4,0.0029828620572719955,1988.5764362346808
987121,2022-02-09,Vishal,Corporate,West,Maharashtra,Furniture,Shirt,44198.7910745522,1,0.3426026874696627,5460.332565651712
987553,2023-10-30,Amit,Corporate,South,Maharashtra,Electronics,Laptop,12005.78698396187,7,0.01454614331236953,-331.1174463844891
378176,2022-08-10,Priya,Consumer,North,Gujarat,Electronics,Shirt,18434.60056299462,4,0.24200573626265165,16516.203199319334
526577,2022-09-18,Rahul,Consumer,North,Gujarat,Clothing,Laptop,19924.276703001142,2,0.09811582595560153,-3938.67617708324
975863,2023-01-30,Amit,Corporate,West,Karnataka,Electronics,Laptop,10784.1721178851,4,0.4608230413038342,417.8841524657046
886939,2022-10-01,Rahul,Home Office,North,Delhi,Clothing,Laptop,19613.00708004131,6,0.2281060036780433,16520.809144384028
173686,2023-07-17,Amit,Consumer,East,Gujarat,Clothing,Chair,45805.639544049794,3,0.19335195687646273,2324.5011123488384
427370,2022-05-15,Vishal,Corporate,West,Delhi,Furniture,Shirt,3552.433574641146,3,0.4711103766117303,-1956.5696085052082
596043,2023-06-20,Vishal,Corporate,East,Gujarat,Clothing,Phone,31082.4867238398,3,0.36709351800776024,-3138.9912007999187
961789,2022-11-07,Neha,Corporate,East,Tamil Nadu,Electronics,Phone,30740.531314799995,7,0.3656878305975401,9589.376209954055
355927,2023-02-19,Priya,Corporate,South,Tamil Nadu,Electronics,Shoes,992.693723674328,2,0.10552251495258408,13026.7522916794
578096,2023-03-12,Priya,Home Office,North,Delhi,Clothing,Shoes,46351.19407006431,5,0.4680992814897244,13050.406487472694
922450,2023-12-04,Priya,Home Office,West,Delhi,Furniture,Phone,44636.33008807806,1,0.2755461124950604,-1534.7979922936252
745568,2022-12-27,Vishal,Home Office,East,Karnataka,Clothing,Chair,6781.202092175611,3,0.2239476901031922,7307.43368529822
883059,2023-01-04,Rahul,Consumer,North,Gujarat,Furniture,Table,44055.017588627095,5,0.42409852080279653,8498.948564701044
270824,2022-02-22,,Home Office,West,Tamil Nadu,Electronics,Phone,32634.624102365182,1,0.10798135302045841,16205.763444029628
175418,2022-07-13,Vishal,Corporate,South,Delhi,Furniture,Phone,9132.72926873361,6,0.11825351516849908,18648.405396696908
688595,2022-04-19,Neha,Corporate,West,Maharashtra,Clothing,Shirt,24899.43416672769,5,0.33797495739895816,1195.3151995172066
856892,2023-12-31,Amit,Consumer,South,Gujarat,Electronics,Shoes,3093.356146016343,2,0.15329803700484046,18184.17357117933
113140,2022-12-06,Karan,Corporate,East,Tamil Nadu,Clothing,Table,31463.310387392463,8,0.25505480445721734,18549.001705965642
670071,2022-07-23,Rahul,Corporate,North,Tamil Nadu,Electronics,Phone,13498.178235822,6,0.29764621836404404,8250.163786877956
668728,2022-09-01,Priya,Home Office,South,Karnataka,Clothing,Table,43835.605632575986,2,0.12923927648622036,-303.24256828920625
415929,2023-09-05,Vishal,Consumer,South,Delhi,Furniture,Table,22180.414262036404,2,0.27059700615624105,3060.545078855738
795416,2023-07-16,,Corporate,North,Karnataka,Furniture,Chair,,7,0.329878236488672,-4781.241636136916
942549,2023-03-04,Sneha,Consumer,West,Delhi,Electronics,Shoes,26035.77457362783,4,0.26888736044201855,6360.438107784548
776874,2023-10-25,Priya,Home Office,South,Maharashtra,Furniture,Shirt,,7,0.3326364567188305,15653.164009535267
711726,2022-03-01,Vishal,Corporate,South,Tamil Nadu,Electronics,Phone,6858.284759773993,1,0.17831533580995224,13487.436479125161
655611,2023-04-24,Karan,Home Office,West,Delhi,Electronics,Phone,42183.8100841224,1,0.0693540665973349,-2069.4574686218584
429638,2023-12-06,Vishal,Consumer,West,Karnataka,Electronics,Table,17350.492501103003,4,0.23741356132355523,3592.2505835953652
972379,2023-01-16,Rahul,Home Office,East,Karnataka,Clothing,Laptop,41062.77789923577,9,0.11342068951125617,267.1246408720617
327997,2022-08-11,Vishal,Consumer,South,Tamil Nadu,Clothing,Chair,47849.84543070631,4,0.4948207473491955,2127.5397787526254
439208,2022-09-21,Priya,Corporate,North,Maharashtra,Electronics,Phone,31225.888306435525,3,0.0980611489722365,4953.0007882709415
210290,2023-01-19,Amit,Home Office,North,Maharashtra,Electronics,Phone,11448.88334150287,8,0.3423260338810366,-4955.196432912318
668423,2023-07-10,Neha,Home Office,East,Gujarat,Electronics,Table,8394.09697968238,5,0.3250812537674607,13162.61685694013
947942,2023-01-06,Karan,Home Office,West,Maharashtra,Furniture,Phone,6299.99856262962,9,0.3978652610488742,-4451.887356292287
484865,2023-01-22,Priya,Corporate,East,Maharashtra,Clothing,Table,37855.63595213861,6,0.48136130346939,8685.182591262019
284064,2022-06-15,Karan,Consumer,East,Delhi,Furniture,Shirt,22815.113017772543,7,0.20697581737144843,13212.61457242056
712082,2022-11-18,Neha,Consumer,East,Tamil Nadu,Furniture,Table,2514.594662701177,9,0.05843847781874034,1860.2825125719246
970946,2023-05-28,Amit,Consumer,West,Gujarat,Electronics,Shoes,28066.407970169454,2,0.47502355274618974,6755.350798370891
554472,2022-07-27,Neha,Home Office,North,Maharashtra,Electronics,Chair,12222.059042452687,7,0.0006846897561828547,-4249.698468789866
385626,2022-06-18,Neha,Consumer,East,Karnataka,Furniture,Shirt,15278.325920155212,2,0.47916800292609457,-4017.0511576265926
690611,2023-05-03,,Home Office,North,Gujarat,Clothing,Table,,2,0.18661548175556625,-2534.1263605214144
159101,2023-02-16,Vishal,Consumer,South,Karnataka,Electronics,Shoes,26597.674115499438,4,0.02239183434698272,14109.393998538788
864489,2023-11-24,,Consumer,North,Tamil Nadu,Furniture,Shoes,6623.570621979323,5,0.37855326353429486,-4568.248333163165
745822,2023-06-26,Rahul,Home Office,North,Maharashtra,Clothing,Phone,33816.33161207814,8,0.012157349572367526,14165.420205120394
498499,2022-12-01,Amit,Home Office,East,Maharashtra,Electronics,Chair,10363.951897339099,3,0.032538647617625316,10660.70177112351
855181,2022-08-16,Rahul,Home Office,South,Delhi,Clothing,Shoes,17515.649986832315,5,0.22508473586992078,8550.506416994222
135790,2022-08-08,Neha,Corporate,South,Tamil Nadu,Electronics,Laptop,22451.618638670774,6,0.08401483505001794,10209.132354409468
121390,2023-03-27,Rahul,Consumer,North,Tamil Nadu,Electronics,Phone,10691.52491523958,8,0.163844567262442,2848.929823397335
816442,2022-03-29,,Corporate,West,Maharashtra,Electronics,Phone,1541.0337831381285,8,0.12018055173865755,3993.274991436232
597488,2023-04-01,Neha,Corporate,North,Delhi,Furniture,Shirt,17505.79751366116,9,0.46302181468217785,-2859.0932704081733
670819,2023-11-16,,Consumer,West,Maharashtra,Electronics,Chair,33174.947129654865,3,0.44747998774128256,6514.525155641144
671621,2023-09-13,Priya,Consumer,South,Tamil Nadu,Clothing,Table,17350.165861431404,2,0.4791501000207552,7871.007515538444
529332,2022-12-27,Rahul,Home Office,South,Delhi,Electronics,Shoes,35903.47792828115,6,0.47310090853270165,18688.809618746145
508288,2022-05-25,Amit,Corporate,South,Karnataka,Clothing,Table,1840.103946343649,8,0.12759063163336504,9978.016011046802
958075,2022-05-25,Priya,Corporate,North,Maharashtra,Electronics,Phone,36634.2043502449,9,0.2725634894542103,321.8749371347403
456742,2023-06-03,Sneha,Consumer,East,Karnataka,Furniture,Table,25939.566341797126,4,0.145769271960487,5381.328773777916
197661,2022-01-31,Amit,Home Office,North,Karnataka,Clothing,Laptop,13040.42684858151,2,0.3629836768574853,1811.8400160838592
502732,2023-12-19,Rahul,Home Office,East,Delhi,Electronics,Phone,3220.292642607733,2,0.019899745076967013,11990.402006989469
607450,2023-04-28,Sneha,Consumer,North,Tamil Nadu,Clothing,Chair,26265.74473669706,1,0.1805073037444408,-1874.08246283363
889177,2023-09-22,Rahul,Consumer,South,Delhi,Electronics,Shoes,22619.198914970537,6,0.15995241005599425,12581.772619821462
200734,2023-02-10,Rahul,Consumer,North,Gujarat,Furniture,Table,13148.56062276211,3,0.29599952411664415,13335.346317055657
273084,2022-04-05,Karan,Corporate,South,Delhi,Electronics,Phone,7809.880414156582,9,0.04886314266785868,-1358.9043835585162
233541,2022-05-28,Vishal,Corporate,South,Maharashtra,Clothing,Shirt,11501.7319429635,4,0.35988109346087566,14532.340732947454
156633,2023-06-19,Amit,Consumer,West,Maharashtra,Electronics,Table,26542.235095620174,2,0.22058974038892132,11621.060090231753
406024,2023-03-19,Rahul,Home Office,North,Gujarat,Furniture,Phone,8737.886470462274,6,0.3635428361872862,3968.293247816906
635822,2022-09-18,Amit,Consumer,East,Karnataka,Clothing,Shoes,3923.916814402114,6,0.25202052367169403,1877.6176633482037
514568,2023-05-16,Rahul,Home Office,East,Karnataka,Furniture,Chair,12584.924074200571,8,0.37366989611446577,
980096,2022-04-22,Rahul,Consumer,North,Karnataka,Furniture,Phone,552.0374564121668,8,0.3387649181053008,4615.634918137814
395599,2023-02-10,Sneha,Consumer,West,Karnataka,Furniture,Shirt,27310.64771984254,6,0.09597581939948541,-2173.665626333838
935726,2023-06-12,Sneha,Consumer,North,Karnataka,Furniture,Laptop,7152.558720114061,7,0.17760668232261712,16799.319103419133
504189,2023-03-13,Vishal,Home Office,North,Maharashtra,Electronics,Shirt,23313.457315060954,4,0.23642299385133853,10758.249597566779
154745,2022-06-07,Priya,Consumer,West,Maharashtra,Clothing,Table,,9,0.4613750056262747,11435.039229794576
631520,2023-03-13,,Home Office,East,Karnataka,Clothing,Chair,14457.83846860308,2,0.10044259059643362,11564.159607269077
164044,2022-03-29,Neha,Consumer,West,Karnataka,Clothing,Laptop,43151.13062940507,6,0.16909984639975878,10755.109265019202
375709,2022-09-19,Sneha,Corporate,East,Maharashtra,Furniture,Table,28409.17771763129,7,0.2880346725468587,-1459.9960383439566
307836,2022-10-08,Neha,Consumer,North,Tamil Nadu,Furniture,Shirt,10917.89017613611,9,0.3341981318805351,-4347.227024309032
565417,2023-11-27,Amit,Corporate,North,Delhi,Clothing,Phone,13231.495996518068,3,0.12741286735620377,7846.619271205247
177606,2022-06-10,Karan,Corporate,South,Delhi,Furniture,Shoes,25739.179127701096,4,0.12343572845244133,16717.23237616875
223662,2022-08-04,,Consumer,South,Tamil Nadu,Furniture,Table,8230.746110382774,3,0.4720820208047382,-1380.6869647791468
310536,2022-11-18,Amit,Consumer,West,Gujarat,Electronics,Laptop,20508.78790150926,5,0.3130198081017896,17917.937695054396
185774,2022-05-16,Neha,Consumer,South,Karnataka,Furniture,Laptop,21037.022600255143,4,0.028327872087809736,4665.602966668397
607606,2022-09-29,Rahul,Consumer,West,Karnataka,Clothing,Laptop,41454.53486292869,7,0.06119927353452487,10489.123062317303
481915,2022-02-28,Neha,Consumer,North,Gujarat,Furniture,Table,35159.479288700815,4,0.48347531039214675,3798.046661713286
145406,2022-06-02,Vishal,Home Office,North,Tamil Nadu,Furniture,Shoes,23372.716813813513,7,0.02198221178242743,18987.738432428905
477218,2023-02-16,Karan,Corporate,North,Karnataka,Furniture,Shirt,46411.943245326125,8,0.19912836212298113,-2268.869070309291
533027,2023-10-08,Vishal,Home Office,West,Tamil Nadu,Electronics,Shirt,41480.92164106915,7,0.4014554671350341,4732.533364532055
592232,2022-11-26,Sneha,Corporate,South,Delhi,Clothing,Phone,32483.73515388178,1,0.04442354240285851,6331.107142224515
303861,2022-09-10,Neha,Home Office,West,Maharashtra,Clothing,Shoes,40980.736783836845,7,0.3108304749216433,-2424.846494109679
642642,2023-10-20,Priya,Corporate,South,Gujarat,Clothing,Phone,30679.822375257703,1,0.05473008269133095,14708.543080936557
529276,2022-06-09,Sneha,Corporate,South,Maharashtra,Furniture,Shoes,31077.338388764056,4,0.22201771210567245,14673.726942848603
433260,2022-10-28,Neha,Consumer,West,Gujarat,Clothing,Laptop,29071.554249551376,5,0.3500399849408492,15014.895880181553
658924,2022-11-24,Vishal,Consumer,South,Gujarat,Furniture,Shirt,37933.52247056611,2,0.2896247784153119,18863.822983631842
790824,2022-06-12,Sneha,Corporate,North,Maharashtra,Clothing,Laptop,8580.307347029971,3,0.0014515696364010844,12094.953948915456
410914,2023-04-25,Neha,Corporate,North,Gujarat,Electronics,Laptop,46601.90369576766,2,0.3257884418112474,5092.271011605384
987196,2022-08-03,Karan,Consumer,North,Delhi,Electronics,Chair,11755.705111794628,6,0.41850982710470586,13570.240045881139
256730,2022-06-21,Rahul,Home Office,North,Gujarat,Furniture,Phone,30705.541292529248,9,0.4114817788172871,8206.25448948141
160428,2023-02-02,Neha,Consumer,East,Maharashtra,Furniture,Phone,2452.4339123793397,2,0.20077689568112977,2198.5739310997888
123624,2022-05-12,Karan,Corporate,South,Gujarat,Electronics,Laptop,13459.779711966585,6,0.1161526084346845,17109.21465984333
958058,2022-01-23,Vishal,Home Office,East,Delhi,Clothing,Table,,1,0.4728420454079261,6596.404802220428
620498,2023-11-09,Neha,Corporate,North,Delhi,Clothing,Shoes,32866.17402324651,3,0.2079769520780344,15196.582590297512
675100,2023-04-14,,Home Office,North,Tamil Nadu,Clothing,Table,43281.90886693064,8,0.04927200676714122,18184.86714473907
782387,2022-06-18,,Corporate,West,Delhi,Furniture,Shoes,13010.509772584319,4,0.33883819022841866,9639.978048099461
601174,2022-11-30,Priya,Consumer,West,Delhi,Furniture,Table,46819.03732009114,7,0.4591883302362479,9485.185581220561
749969,2022-03-10,Priya,Home Office,South,Gujarat,Clothing,Phone,8051.793810991884,1,0.2730626369193534,12373.786151125729
799746,2023-04-03,,Consumer,South,Delhi,Clothing,Laptop,35461.79358757019,7,0.4623379959741347,6102.226526895098
325019,2023-04-04,Neha,Home Office,South,Tamil Nadu,Electronics,Phone,47110.479817340805,2,0.4964974125923393,-2470.4343089800695
478387,2023-06-23,Karan,Corporate,West,Delhi,Clothing,Laptop,29968.972298304576,3,0.27406631791289005,6510.674299152995
294215,2022-05-30,Karan,Consumer,South,Karnataka,Electronics,Phone,1321.5216967930414,1,0.07825272480396162,8203.637698691711
650901,2022-01-14,Amit,Home Office,West,Delhi,Clothing,Shirt,14143.194501279986,5,0.40555041178254386,4888.10509860652
930051,2023-07-31,Priya,Consumer,West,Karnataka,Electronics,Chair,4569.507719918778,4,0.029162581408897048,4437.425862557364
919593,2022-08-15,Karan,Home Office,North,Maharashtra,Furniture,Table,15537.845602266229,7,0.17870284899993694,11113.83288764972
